date,mvrv
2015-06-22,0.86017515
2015-06-23,0.85051054
2015-06-24,0.8379559
2015-06-25,0.8448489
2015-06-26,0.84717268
2015-06-27,0.87686139
2015-06-28,0.86825845
2015-06-29,0.89447788
2015-06-30,0.91895089
2015-07-01,0.89877462
2015-07-02,0.88759905
2015-07-03,0.89360593
2015-07-04,0.90895603
2015-07-05,0.94652746
2015-07-06,0.93879668
2015-07-07,0.92913382
2015-07-08,0.94328042
2015-07-09,0.94097662
2015-07-10,0.99548676
2015-07-11,1.02415822
2015-07-12,1.08367916
2015-07-13,1.0183322
2015-07-14,1.00130096
2015-07-15,0.9949258
2015-07-16,0.96964467
2015-07-17,0.97483547
2015-07-18,0.96571539
2015-07-19,0.95860718
2015-07-20,0.97272012
2015-07-21,0.96438518
2015-07-22,0.96830559
2015-07-23,0.96492102
2015-07-24,1.00796633
2015-07-25,1.00828547
2015-07-26,1.02127006
2015-07-27,1.02492676
2015-07-28,1.02815783
2015-07-29,1.00910193
2015-07-30,1.00375693
2015-07-31,0.99098704
2015-08-01,0.98089158
2015-08-02,0.98353023
2015-08-03,0.98277599
2015-08-04,0.99397021
2015-08-05,0.98382413
2015-08-06,0.97232925
2015-08-07,0.97419688
2015-08-08,0.91166096
2015-08-09,0.93317694
2015-08-10,0.92856137
2015-08-11,0.95127646
2015-08-12,0.93998135
2015-08-13,0.92822959
2015-08-14,0.93435614
2015-08-15,0.91933993
2015-08-16,0.90950511
2015-08-17,0.90668516
2015-08-18,0.76798027
2015-08-19,0.80186184
2015-08-20,0.83203851
2015-08-21,0.82326318
2015-08-22,0.81611734
2015-08-23,0.8092317
2015-08-24,0.75213176
2015-08-25,0.79407506
2015-08-26,0.80814493
2015-08-27,0.80418084
2015-08-28,0.82998858
2015-08-29,0.82198826
2015-08-30,0.81927215
2015-08-31,0.82540167
2015-09-01,0.81598508
2015-09-02,0.82188383
2015-09-03,0.81397546
2015-09-04,0.82872426
2015-09-05,0.8456626
2015-09-06,0.86322379
2015-09-07,0.86259401
2015-09-08,0.87516289
2015-09-09,0.85581756
2015-09-10,0.85661875
2015-09-11,0.86421443
2015-09-12,0.84831164
2015-09-13,0.82782905
2015-09-14,0.82963832
2015-09-15,0.82794791
2015-09-16,0.82333716
2015-09-17,0.83834106
2015-09-18,0.83835706
2015-09-19,0.83518355
2015-09-20,0.83222368
2015-09-21,0.81585049
2015-09-22,0.82986426
2015-09-23,0.82892525
2015-09-24,0.84398148
2015-09-25,0.8484784
2015-09-26,0.84518839
2015-09-27,0.84044962
2015-09-28,0.86502832
2015-09-29,0.85547192
2015-09-30,0.85345406
2015-10-01,0.85908051
2015-10-02,0.85804128
2015-10-03,0.86449878
2015-10-04,0.86381713
2015-10-05,0.86904243
2015-10-06,0.89045639
2015-10-07,0.87953074
2015-10-08,0.87738611
2015-10-09,0.88249178
2015-10-10,0.88802862
2015-10-11,0.89733993
2015-10-12,0.88965466
2015-10-13,0.9052258
2015-10-14,0.91550869
2015-10-15,0.92101163
2015-10-16,0.94954679
2015-10-17,0.98206419
2015-10-18,0.9516082
2015-10-19,0.95474467
2015-10-20,0.97727168
2015-10-21,0.96713256
2015-10-22,0.99332361
2015-10-23,1.00428416
2015-10-24,1.02166516
2015-10-25,1.02981363
2015-10-26,1.03170839
2015-10-27,1.06222316
2015-10-28,1.09230955
2015-10-29,1.12707436
2015-10-30,1.17145113
2015-10-31,1.11900853
2015-11-01,1.17301764
2015-11-02,1.29040009
2015-11-03,1.40849617
2015-11-04,1.41400867
2015-11-05,1.33554498
2015-11-06,1.29585462
2015-11-07,1.33922357
2015-11-08,1.29084893
2015-11-09,1.31634235
2015-11-10,1.1732578
2015-11-11,1.07637834
2015-11-12,1.17484219
2015-11-13,1.17320189
2015-11-14,1.15846495
2015-11-15,1.113692
2015-11-16,1.15257372
2015-11-17,1.16708912
2015-11-18,1.16637111
2015-11-19,1.13381269
2015-11-20,1.11922908
2015-11-21,1.13292142
2015-11-22,1.12503742
2015-11-23,1.12274649
2015-11-24,1.11232756
2015-11-25,1.14323112
2015-11-26,1.23571942
2015-11-27,1.24471977
2015-11-28,1.23492724
2015-11-29,1.28597204
2015-11-30,1.30285581
2015-12-01,1.25175777
2015-12-02,1.2400996
2015-12-03,1.24663471
2015-12-04,1.25296246
2015-12-05,1.34032565
2015-12-06,1.35140208
2015-12-07,1.35604281
2015-12-08,1.41573376
2015-12-09,1.4230962
2015-12-10,1.4147374
2015-12-11,1.53766856
2015-12-12,1.47529212
2015-12-13,1.46917519
2015-12-14,1.49347951
2015-12-15,1.5607304
2015-12-16,1.52430436
2015-12-17,1.52913908
2015-12-18,1.54887254
2015-12-19,1.5407991
2015-12-20,1.47646827
2015-12-21,1.46115451
2015-12-22,1.45244997
2015-12-23,1.47498552
2015-12-24,1.51648924
2015-12-25,1.51327284
2015-12-26,1.39046843
2015-12-27,1.40524438
2015-12-28,1.39984175
2015-12-29,1.43330598
2015-12-30,1.41549314
2015-12-31,1.42597532
2016-01-01,1.44202141
2016-01-02,1.44085731
2016-01-03,1.42578556
2016-01-04,1.4358758
2016-01-05,1.43257229
2016-01-06,1.42542709
2016-01-07,1.51365061
2016-01-08,1.49531085
2016-01-09,1.48063286
2016-01-10,1.47362064
2016-01-11,1.4731839
2016-01-12,1.44857001
2016-01-13,1.41794151
2016-01-14,1.4098903
2016-01-15,1.21085056
2016-01-16,1.2771992
2016-01-17,1.25902054
2016-01-18,1.26741248
2016-01-19,1.24584593
2016-01-20,1.3822596
2016-01-21,1.34524409
2016-01-22,1.25973209
2016-01-23,1.27705234
2016-01-24,1.33208711
2016-01-25,1.29373682
2016-01-26,1.29079002
2016-01-27,1.3020216
2016-01-28,1.25165178
2016-01-29,1.2534027
2016-01-30,1.24726247
2016-01-31,1.21190019
2016-02-01,1.23041296
2016-02-02,1.236387
2016-02-03,1.22129665
2016-02-04,1.29128531
2016-02-05,1.27387646
2016-02-06,1.24218056
2016-02-07,1.24380766
2016-02-08,1.23006764
2016-02-09,1.23955252
2016-02-10,1.25743769
2016-02-11,1.25239109
2016-02-12,1.26735993
2016-02-13,1.29090383
2016-02-14,1.34395157
2016-02-15,1.32080872
2016-02-16,1.34439265
2016-02-17,1.36891644
2016-02-18,1.387065
2016-02-19,1.37990407
2016-02-20,1.44479793
2016-02-21,1.43896168
2016-02-22,1.43388713
2016-02-23,1.37701655
2016-02-24,1.38888584
2016-02-25,1.38869889
2016-02-26,1.4125491
2016-02-27,1.41577688
2016-02-28,1.41489813
2016-02-29,1.42718873
2016-03-01,1.40836687
2016-03-02,1.37665947
2016-03-03,1.36370699
2016-03-04,1.32762119
2016-03-05,1.29300875
2016-03-06,1.31351951
2016-03-07,1.34309201
2016-03-08,1.33712484
2016-03-09,1.3411659
2016-03-10,1.35270133
2016-03-11,1.36229072
2016-03-12,1.33231582
2016-03-13,1.33700014
2016-03-14,1.34667706
2016-03-15,1.34702813
2016-03-16,1.3520056
2016-03-17,1.35638731
2016-03-18,1.32505057
2016-03-19,1.32598423
2016-03-20,1.33522284
2016-03-21,1.33302131
2016-03-22,1.34807127
2016-03-23,1.35020487
2016-03-24,1.33729801
2016-03-25,1.34555077
2016-03-26,1.34628144
2016-03-27,1.37287033
2016-03-28,1.36375683
2016-03-29,1.3408893
2016-03-30,1.3308193
2016-03-31,1.34039332
2016-04-01,1.3439179
2016-04-02,1.35165651
2016-04-03,1.35223224
2016-04-04,1.35014818
2016-04-05,1.35890201
2016-04-06,1.35566372
2016-04-07,1.35117853
2016-04-08,1.34214463
2016-04-09,1.34233375
2016-04-10,1.35084023
2016-04-11,1.35449753
2016-04-12,1.36654458
2016-04-13,1.35807492
2016-04-14,1.36084658
2016-04-15,1.37555561
2016-04-16,1.37971516
2016-04-17,1.37038391
2016-04-18,1.37101446
2016-04-19,1.39507656
2016-04-20,1.41003606
2016-04-21,1.43844551
2016-04-22,1.42445756
2016-04-23,1.44126699
2016-04-24,1.46984701
2016-04-25,1.47288881
2016-04-26,1.48393742
2016-04-27,1.40953828
2016-04-28,1.4252343
2016-04-29,1.44285983
2016-04-30,1.42025882
2016-05-01,1.43481218
2016-05-02,1.40306525
2016-05-03,1.42352585
2016-05-04,1.41279571
2016-05-05,1.41534562
2016-05-06,1.45231269
2016-05-07,1.45028008
2016-05-08,1.44965118
2016-05-09,1.45525025
2016-05-10,1.41626148
2016-05-11,1.42414735
2016-05-12,1.42876187
2016-05-13,1.43336991
2016-05-14,1.43505829
2016-05-15,1.44303466
2016-05-16,1.42545539
2016-05-17,1.41546718
2016-05-18,1.41776705
2016-05-19,1.36583656
2016-05-20,1.37946798
2016-05-21,1.38433791
2016-05-22,1.37324466
2016-05-23,1.38378129
2016-05-24,1.38792754
2016-05-25,1.40185071
2016-05-26,1.41287581
2016-05-27,1.46115986
2016-05-28,1.63473944
2016-05-29,1.61944736
2016-05-30,1.63256643
2016-05-31,1.62098355
2016-06-01,1.63749336
2016-06-02,1.63594156
2016-06-03,1.72607424
2016-06-04,1.73508921
2016-06-05,1.73449123
2016-06-06,1.76124697
2016-06-07,1.73648602
2016-06-08,1.74643017
2016-06-09,1.7262705
2016-06-10,1.73124783
2016-06-11,1.80308386
2016-06-12,1.97978904
2016-06-13,2.05438766
2016-06-14,1.99146107
2016-06-15,2.00817303
2016-06-16,2.18424554
2016-06-17,2.12593041
2016-06-18,2.14155867
2016-06-19,2.15941186
2016-06-20,2.03279428
2016-06-21,1.88290437
2016-06-22,1.68209991
2016-06-23,1.77191858
2016-06-24,1.86988311
2016-06-25,1.87909186
2016-06-26,1.7731205
2016-06-27,1.83085813
2016-06-28,1.81560781
2016-06-29,1.79144978
2016-06-30,1.88463722
2016-07-01,1.89054098
2016-07-02,1.95662702
2016-07-03,1.84470645
2016-07-04,1.89000024
2016-07-05,1.85502138
2016-07-06,1.87853142
2016-07-07,1.77579285
2016-07-08,1.8419359
2016-07-09,1.80354226
2016-07-10,1.79645545
2016-07-11,1.79504742
2016-07-12,1.84676287
2016-07-13,1.81377039
2016-07-14,1.81967435
2016-07-15,1.83455167
2016-07-16,1.82935184
2016-07-17,1.86895135
2016-07-18,1.8515086
2016-07-19,1.8472273
2016-07-20,1.82663887
2016-07-21,1.82456417
2016-07-22,1.7803472
2016-07-23,1.79860084
2016-07-24,1.80565737
2016-07-25,1.78771375
2016-07-26,1.78522608
2016-07-27,1.78796338
2016-07-28,1.78683669
2016-07-29,1.78935642
2016-07-30,1.78228347
2016-07-31,1.7008979
2016-08-01,1.6531908
2016-08-02,1.44664432
2016-08-03,1.56457026
2016-08-04,1.59778327
2016-08-05,1.59141223
2016-08-06,1.61723105
2016-08-07,1.62732927
2016-08-08,1.6187062
2016-08-09,1.6089797
2016-08-10,1.61532499
2016-08-11,1.61439329
2016-08-12,1.60770275
2016-08-13,1.60245343
2016-08-14,1.56450982
2016-08-15,1.55189891
2016-08-16,1.58343489
2016-08-17,1.5706748
2016-08-18,1.56943471
2016-08-19,1.57097556
2016-08-20,1.58942926
2016-08-21,1.5862522
2016-08-22,1.5971444
2016-08-23,1.5907111
2016-08-24,1.58033884
2016-08-25,1.5702844
2016-08-26,1.57746065
2016-08-27,1.55410904
2016-08-28,1.56720759
2016-08-29,1.56317394
2016-08-30,1.56851349
2016-08-31,1.55808288
2016-09-01,1.55789624
2016-09-02,1.57001279
2016-09-03,1.63244029
2016-09-04,1.65865731
2016-09-05,1.64951295
2016-09-06,1.66267259
2016-09-07,1.6686166
2016-09-08,1.70667998
2016-09-09,1.68507108
2016-09-10,1.68900378
2016-09-11,1.64409449
2016-09-12,1.64235516
2016-09-13,1.64324029
2016-09-14,1.64445893
2016-09-15,1.63757095
2016-09-16,1.63843679
2016-09-17,1.63684292
2016-09-18,1.64735892
2016-09-19,1.63980889
2016-09-20,1.63608322
2016-09-21,1.60558003
2016-09-22,1.60186568
2016-09-23,1.61963842
2016-09-24,1.62065676
2016-09-25,1.61373559
2016-09-26,1.62933517
2016-09-27,1.62414841
2016-09-28,1.62251024
2016-09-29,1.62353046
2016-09-30,1.63296882
2016-10-01,1.64973693
2016-10-02,1.63963562
2016-10-03,1.64023485
2016-10-04,1.63178451
2016-10-05,1.63673816
2016-10-06,1.63502177
2016-10-07,1.65057413
2016-10-08,1.65345115
2016-10-09,1.6471487
2016-10-10,1.64905635
2016-10-11,1.71172286
2016-10-12,1.69165254
2016-10-13,1.68770306
2016-10-14,1.69764855
2016-10-15,1.6909697
2016-10-16,1.70485941
2016-10-17,1.69213973
2016-10-18,1.6808924
2016-10-19,1.66452177
2016-10-20,1.66126571
2016-10-21,1.66533193
2016-10-22,1.72581278
2016-10-23,1.71807394
2016-10-24,1.71141678
2016-10-25,1.72432365
2016-10-26,1.77111563
2016-10-27,1.79615707
2016-10-28,1.80415758
2016-10-29,1.8651885
2016-10-30,1.8226058
2016-10-31,1.81838639
2016-11-01,1.89570499
2016-11-02,1.91748494
2016-11-03,1.78730294
2016-11-04,1.82526343
2016-11-05,1.82779984
2016-11-06,1.84962453
2016-11-07,1.82330887
2016-11-08,1.83441017
2016-11-09,1.85565551
2016-11-10,1.83311387
2016-11-11,1.83712016
2016-11-12,1.80622068
2016-11-13,1.80498214
2016-11-14,1.80858594
2016-11-15,1.82341234
2016-11-16,1.89261677
2016-11-17,1.87204522
2016-11-18,1.90458043
2016-11-19,1.90689799
2016-11-20,1.85356329
2016-11-21,1.86694042
2016-11-22,1.89259128
2016-11-23,1.86965336
2016-11-24,1.85483303
2016-11-25,1.85929274
2016-11-26,1.84525241
2016-11-27,1.82681448
2016-11-28,1.83082068
2016-11-29,1.83343351
2016-11-30,1.85741761
2016-12-01,1.88258493
2016-12-02,1.92399804
2016-12-03,1.89395129
2016-12-04,1.89327742
2016-12-05,1.85781173
2016-12-06,1.87197007
2016-12-07,1.88398255
2016-12-08,1.88724567
2016-12-09,1.89591358
2016-12-10,1.90150182
2016-12-11,1.8880226
2016-12-12,1.90486371
2016-12-13,1.90337593
2016-12-14,1.89626794
2016-12-15,1.89136263
2016-12-16,1.90373524
2016-12-17,1.91920336
2016-12-18,1.91892195
2016-12-19,1.91635095
2016-12-20,1.93543766
2016-12-21,1.99546268
2016-12-22,2.05790608
2016-12-23,2.17751843
2016-12-24,2.11635351
2016-12-25,2.12388831
2016-12-26,2.13574409
2016-12-27,2.18144466
2016-12-28,2.2923126
2016-12-29,2.26582772
2016-12-30,2.23030531
2016-12-31,2.2443903
2017-01-01,2.30193946
2017-01-02,2.33524167
2017-01-03,2.35770988
2017-01-04,2.55770131
2017-01-05,2.23704042
2017-01-06,2.00164999
2017-01-07,2.0252978
2017-01-08,2.04304794
2017-01-09,2.02053011
2017-01-10,2.02492109
2017-01-11,1.76845775
2017-01-12,1.81077416
2017-01-13,1.85366729
2017-01-14,1.83889611
2017-01-15,1.84823542
2017-01-16,1.86155157
2017-01-17,2.0228738
2017-01-18,1.96641888
2017-01-19,2.01003826
2017-01-20,1.99263298
2017-01-21,2.05421871
2017-01-22,2.04635127
2017-01-23,2.03609568
2017-01-24,1.96451725
2017-01-25,1.97868447
2017-01-26,2.02100235
2017-01-27,2.02710253
2017-01-28,2.03067894
2017-01-29,2.00928142
2017-01-30,2.01726706
2017-01-31,2.11732767
2017-02-01,2.1532295
2017-02-02,2.19051199
2017-02-03,2.19895326
2017-02-04,2.23392412
2017-02-05,2.18915215
2017-02-06,2.20253705
2017-02-07,2.25911131
2017-02-08,2.25075614
2017-02-09,2.10032332
2017-02-10,2.12395089
2017-02-11,2.15345527
2017-02-12,2.14002159
2017-02-13,2.12270941
2017-02-14,2.14502476
2017-02-15,2.14664641
2017-02-16,2.19057597
2017-02-17,2.22822443
2017-02-18,2.22851853
2017-02-19,2.22135058
2017-02-20,2.27876692
2017-02-21,2.35331243
2017-02-22,2.3431243
2017-02-23,2.45151251
2017-02-24,2.42731203
2017-02-25,2.35507801
2017-02-26,2.41199874
2017-02-27,2.42985611
2017-02-28,2.41245373
2017-03-01,2.48115883
2017-03-02,2.53571034
2017-03-03,2.57132568
2017-03-04,2.52422599
2017-03-05,2.53213829
2017-03-06,2.53275359
2017-03-07,2.43376828
2017-03-08,2.27006537
2017-03-09,2.34691879
2017-03-10,2.16260738
2017-03-11,2.31121876
2017-03-12,2.41252703
2017-03-13,2.41079093
2017-03-14,2.41809563
2017-03-15,2.43048179
2017-03-16,2.27079494
2017-03-17,2.07020764
2017-03-18,1.86260387
2017-03-19,1.97134108
2017-03-20,2.00477708
2017-03-21,2.1395375
2017-03-22,1.99485875
2017-03-23,1.97800188
2017-03-24,1.8009221
2017-03-25,1.86294639
2017-03-26,1.85054884
2017-03-27,1.99869446
2017-03-28,1.9993941
2017-03-29,1.98727297
2017-03-30,1.98163667
2017-03-31,2.0572416
2017-04-01,2.06862352
2017-04-02,2.09581972
2017-04-03,2.16252803
2017-04-04,2.15325451
2017-04-05,2.13735782
2017-04-06,2.23959041
2017-04-07,2.22647362
2017-04-08,2.21001181
2017-04-09,2.2586269
2017-04-10,2.24975256
2017-04-11,2.27711178
2017-04-12,2.24625621
2017-04-13,2.16504122
2017-04-14,2.16522828
2017-04-15,2.1659084
2017-04-16,2.16125164
2017-04-17,2.18766073
2017-04-18,2.20166725
2017-04-19,2.21134437
2017-04-20,2.25276621
2017-04-21,2.26940479
2017-04-22,2.26016436
2017-04-23,2.26874872
2017-04-24,2.27570599
2017-04-25,2.3093693
2017-04-26,2.33216845
2017-04-27,2.4099622
2017-04-28,2.40107994
2017-04-29,2.41223986
2017-04-30,2.44637619
2017-05-01,2.52560356
2017-05-02,2.55708418
2017-05-03,2.6373993
2017-05-04,2.64748386
2017-05-05,2.61101197
2017-05-06,2.6710611
2017-05-07,2.58516798
2017-05-08,2.82026827
2017-05-09,2.8500152
2017-05-10,2.92992045
2017-05-11,2.98180004
2017-05-12,2.75847679
2017-05-13,2.86505128
2017-05-14,2.87984317
2017-05-15,2.77569902
2017-05-16,2.7951762
2017-05-17,2.85141326
2017-05-18,2.96696988
2017-05-19,3.05210147
2017-05-20,3.14988555
2017-05-21,3.12275546
2017-05-22,3.12461059
2017-05-23,3.32739524
2017-05-24,3.49513899
2017-05-25,3.29706174
2017-05-26,3.20703848
2017-05-27,2.87538901
2017-05-28,3.1100624
2017-05-29,3.1715195
2017-05-30,2.99605054
2017-05-31,3.14282004
2017-06-01,3.24185226
2017-06-02,3.32189022
2017-06-03,3.38499502
2017-06-04,3.33016911
2017-06-05,3.49837338
2017-06-06,3.68734337
2017-06-07,3.45563714
2017-06-08,3.54000799
2017-06-09,3.50908106
2017-06-10,3.60375711
2017-06-11,3.64019441
2017-06-12,3.22800548
2017-06-13,3.24114582
2017-06-14,2.919798
2017-06-15,2.87371971
2017-06-16,2.93413098
2017-06-17,3.1272984
2017-06-18,2.93677553
2017-06-19,3.00723619
2017-06-20,3.14552423
2017-06-21,3.02520974
2017-06-22,3.0574306
2017-06-23,3.04158628
2017-06-24,2.89910643
2017-06-25,2.82389576
2017-06-26,2.74177101
2017-06-27,2.84709982
2017-06-28,2.86973355
2017-06-29,2.83338619
2017-06-30,2.7235698
2017-07-01,2.67604439
2017-07-02,2.78455696
2017-07-03,2.8067694
2017-07-04,2.84851858
2017-07-05,2.84213614
2017-07-06,2.82784137
2017-07-07,2.70091753
2017-07-08,2.7563821
2017-07-09,2.70314378
2017-07-10,2.50667922
2017-07-11,2.5040635
2017-07-12,2.5607933
2017-07-13,2.52324473
2017-07-14,2.38547763
2017-07-15,2.15162881
2017-07-16,2.0725336
2017-07-17,2.38704005
2017-07-18,2.47286929
2017-07-19,2.41800668
2017-07-20,2.98008325
2017-07-21,2.80324324
2017-07-22,2.956705
2017-07-23,2.86830102
2017-07-24,2.8571688
2017-07-25,2.63175728
2017-07-26,2.58755545
2017-07-27,2.70895213
2017-07-28,2.77596935
2017-07-29,2.65045335
2017-07-30,2.63429117
2017-07-31,2.66440296
2017-08-01,2.51234417
2017-08-02,2.45667542
2017-08-03,2.51633659
2017-08-04,2.52690325
2017-08-05,2.8058202
2017-08-06,2.74360243
2017-08-07,2.8173808
2017-08-08,2.79701154
2017-08-09,2.70304955
2017-08-10,2.74911842
2017-08-11,2.89608699
2017-08-12,3.02040239
2017-08-13,3.12865374
2017-08-14,3.25544228
2017-08-15,3.11536106
2017-08-16,3.22936466
2017-08-17,3.14349195
2017-08-18,2.97541172
2017-08-19,2.97749577
2017-08-20,2.88932289
2017-08-21,2.8086644
2017-08-22,2.84203031
2017-08-23,2.86484514
2017-08-24,2.96780825
2017-08-25,2.96751747
2017-08-26,2.94348577
2017-08-27,2.93116239
2017-08-28,2.93365297
2017-08-29,3.03875355
2017-08-30,3.00669499
2017-08-31,3.06677185
2017-09-01,3.14249768
2017-09-02,2.91990917
2017-09-03,2.92473488
2017-09-04,2.75162247
2017-09-05,2.78742564
2017-09-06,2.86204183
2017-09-07,2.84583752
2017-09-08,2.66619471
2017-09-09,2.65540041
2017-09-10,2.59879339
2017-09-11,2.56454296
2017-09-12,2.53102364
2017-09-13,2.36797159
2017-09-14,1.99521056
2017-09-15,2.26320938
2017-09-16,2.26588756
2017-09-17,2.26478555
2017-09-18,2.47915064
2017-09-19,2.38109715
2017-09-20,2.3596557
2017-09-21,2.19309389
2017-09-22,2.19168978
2017-09-23,2.28253357
2017-09-24,2.22242941
2017-09-25,2.34287282
2017-09-26,2.32052467
2017-09-27,2.4968666
2017-09-28,2.47501585
2017-09-29,2.44954557
2017-09-30,2.54204123
2017-10-01,2.56194858
2017-10-02,2.55136556
2017-10-03,2.49742904
2017-10-04,2.44055834
2017-10-05,2.48286744
2017-10-06,2.50112549
2017-10-07,2.535902
2017-10-08,2.61523452
2017-10-09,2.68982061
2017-10-10,2.65170924
2017-10-11,2.68235621
2017-10-12,2.9735157
2017-10-13,3.05039678
2017-10-14,3.12159957
2017-10-15,3.05072713
2017-10-16,3.05813234
2017-10-17,2.95026635
2017-10-18,2.93164856
2017-10-19,2.96891932
2017-10-20,3.09805688
2017-10-21,3.09579617
2017-10-22,3.04834116
2017-10-23,2.93951363
2017-10-24,2.73999189
2017-10-25,2.83167233
2017-10-26,2.89701261
2017-10-27,2.82258819
2017-10-28,2.81072114
2017-10-29,2.99284618
2017-10-30,2.94639905
2017-10-31,3.07051562
2017-11-01,3.17194342
2017-11-02,3.26783421
2017-11-03,3.2996631
2017-11-04,3.37458714
2017-11-05,3.31955857
2017-11-06,3.12842422
2017-11-07,3.16064437
2017-11-08,3.2777098
2017-11-09,3.10220792
2017-11-10,2.86889448
2017-11-11,2.7353594
2017-11-12,2.4696982
2017-11-13,2.72664306
2017-11-14,2.74071229
2017-11-15,2.97614814
2017-11-16,3.15562228
2017-11-17,3.06551771
2017-11-18,3.06748215
2017-11-19,3.12664738
2017-11-20,3.18401839
2017-11-21,3.07693153
2017-11-22,3.11368282
2017-11-23,3.0255203
2017-11-24,3.04932356
2017-11-25,3.19796528
2017-11-26,3.34857257
2017-11-27,3.43189779
2017-11-28,3.42405668
2017-11-29,3.31618599
2017-11-30,3.33958212
2017-12-01,3.55287307
2017-12-02,3.54526509
2017-12-03,3.59996863
2017-12-04,3.65371219
2017-12-05,3.65310274
2017-12-06,4.21096815
2017-12-07,4.7166582
2017-12-08,4.34686442
2017-12-09,3.96460494
2017-12-10,4.00840979
2017-12-11,4.25607302
2017-12-12,4.23927385
2017-12-13,3.93575963
2017-12-14,3.8994793
2017-12-15,4.07868942
2017-12-16,4.43076633
2017-12-17,4.25193445
2017-12-18,4.12995773
2017-12-19,3.80550806
2017-12-20,3.49226172
2017-12-21,3.30154348
2017-12-22,3.01016272
2017-12-23,3.11960008
2017-12-24,2.92511724
2017-12-25,2.92950297
2017-12-26,3.23788307
2017-12-27,3.13118795
2017-12-28,2.90015736
2017-12-29,2.94080172
2017-12-30,2.60242905
2017-12-31,2.78726716
2018-01-01,2.69423548
2018-01-02,2.92544313
2018-01-03,2.96026687
2018-01-04,2.94402195
2018-01-05,3.26196426
2018-01-06,3.24692954
2018-01-07,3.04278121
2018-01-08,2.80152545
2018-01-09,2.69017079
2018-01-10,2.73334467
2018-01-11,2.45400706
2018-01-12,2.55762013
2018-01-13,2.63127775
2018-01-14,2.52606465
2018-01-15,2.50804935
2018-01-16,2.12079726
2018-01-17,2.07376393
2018-01-18,2.09352287
2018-01-19,2.129939
2018-01-20,2.37080852
2018-01-21,2.12617327
2018-01-22,2.00268788
2018-01-23,2.02766184
2018-01-24,2.09753554
2018-01-25,2.08000559
2018-01-26,2.05791562
2018-01-27,2.10883443
2018-01-28,2.15410037
2018-01-29,2.06552658
2018-01-30,1.85916763
2018-01-31,1.87794381
2018-02-01,1.69691999
2018-02-02,1.66151934
2018-02-03,1.72878243
2018-02-04,1.56184746
2018-02-05,1.30831891
2018-02-06,1.48101152
2018-02-07,1.46484643
2018-02-08,1.58085047
2018-02-09,1.6660923
2018-02-10,1.64139497
2018-02-11,1.55971533
2018-02-12,1.71364615
2018-02-13,1.64241903
2018-02-14,1.81957973
2018-02-15,1.93482187
2018-02-16,1.9474862
2018-02-17,2.11360732
2018-02-18,1.99108492
2018-02-19,2.11485368
2018-02-20,2.12780635
2018-02-21,1.97827013
2018-02-22,1.84607258
2018-02-23,1.89577059
2018-02-24,1.8093287
2018-02-25,1.7940982
2018-02-26,1.92409125
2018-02-27,1.98459986
2018-02-28,1.91774992
2018-03-01,2.0275908
2018-03-02,2.0411051
2018-03-03,2.11464502
2018-03-04,2.11715719
2018-03-05,2.124487
2018-03-06,1.96727059
2018-03-07,1.82720774
2018-03-08,1.72480924
2018-03-09,1.72471755
2018-03-10,1.6363096
2018-03-11,1.76958222
2018-03-12,1.70331347
2018-03-13,1.70702426
2018-03-14,1.53691592
2018-03-15,1.54749227
2018-03-16,1.56958433
2018-03-17,1.47896206
2018-03-18,1.5372127
2018-03-19,1.60262445
2018-03-20,1.66984764
2018-03-21,1.66685407
2018-03-22,1.6366036
2018-03-23,1.64830412
2018-03-24,1.61787156
2018-03-25,1.58785272
2018-03-26,1.54056226
2018-03-27,1.47972397
2018-03-28,1.49995286
2018-03-29,1.34902071
2018-03-30,1.30076662
2018-03-31,1.31875342
2018-04-01,1.29804435
2018-04-02,1.34269917
2018-04-03,1.41752889
2018-04-04,1.29795987
2018-04-05,1.30312944
2018-04-06,1.26963243
2018-04-07,1.32349168
2018-04-08,1.34758367
2018-04-09,1.29733763
2018-04-10,1.3143587
2018-04-11,1.33919481
2018-04-12,1.52215846
2018-04-13,1.52369622
2018-04-14,1.54037773
2018-04-15,1.60406337
2018-04-16,1.54777167
2018-04-17,1.51791712
2018-04-18,1.57002305
2018-04-19,1.58612722
2018-04-20,1.69131108
2018-04-21,1.69378446
2018-04-22,1.68092587
2018-04-23,1.70339486
2018-04-24,1.83531084
2018-04-25,1.68455575
2018-04-26,1.75708104
2018-04-27,1.70402847
2018-04-28,1.77091583
2018-04-29,1.78054751
2018-04-30,1.74740041
2018-05-01,1.71724649
2018-05-02,1.7386519
2018-05-03,1.83904816
2018-05-04,1.82662477
2018-05-05,1.84393794
2018-05-06,1.80577797
2018-05-07,1.75762436
2018-05-08,1.73387152
2018-05-09,1.74723256
2018-05-10,1.69887071
2018-05-11,1.58493865
2018-05-12,1.5974431
2018-05-13,1.63680889
2018-05-14,1.62361239
2018-05-15,1.58958164
2018-05-16,1.56132079
2018-05-17,1.50426871
2018-05-18,1.5392871
2018-05-19,1.53821787
2018-05-20,1.59036292
2018-05-21,1.56883389
2018-05-22,1.49717102
2018-05-23,1.40810171
2018-05-24,1.41826534
2018-05-25,1.39150485
2018-05-26,1.37360478
2018-05-27,1.37644815
2018-05-28,1.33597351
2018-05-29,1.40088628
2018-05-30,1.38664652
2018-05-31,1.40689168
2018-06-01,1.41524122
2018-06-02,1.43730299
